HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen(12-28 23:36:04)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-28 23:36:04
End Time: 2025-12-29 01:16:09
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
22.220333,0.000000,0.091200,23.938750,0.000000,0.212800
18.729500,0.000000,0.121600,18.495786,0.000000,0.182400
18.439667,0.000000,0.091200,16.306286,0.000000,0.212800
25.015333,0.000000,0.091200,26.976250,0.000000,0.182400
24.019625,0.000000,0.091200,22.917786,0.000000,0.212800
20.539667,0.000000,0.121600,19.977083,0.000000,0.182400
17.022333,0.000000,0.091200,14.606786,0.000000,0.212800
18.407000,0.000000,0.091200,19.651857,0.000000,0.212800
18.665250,0.000000,0.121600,18.264250,0.000000,0.182400
17.582333,0.000000,0.060800,19.933929,0.000000,0.212800
20.746833,0.000000,0.121600,18.267667,0.000000,0.182400
21.001375,0.000000,0.091200,21.001571,0.000000,0.212800
22.230500,0.000000,0.091200,24.724833,0.000000,0.182400
26.133167,0.000000,0.091200,24.385500,0.000000,0.212800
22.639167,0.000000,0.121600,21.259214,0.000000,0.212800
23.244500,0.000000,0.091200,24.037667,0.000000,0.182400
20.091333,0.000000,0.121600,23.348786,0.000000,0.212800
22.742500,0.000000,0.060800,22.186167,0.000000,0.182400
17.769875,0.000000,0.152000,19.355714,0.000000,0.212800
16.984833,0.000000,0.060800,18.822167,0.000000,0.182400
18.626667,0.000000,0.121600,15.183500,0.000000,0.182400
20.457500,0.000000,0.091200,21.540429,0.000000,0.243200
18.273375,0.000000,0.121600,21.304500,0.000000,0.182400
19.318333,0.000000,0.091200,19.571000,0.000000,0.212800
19.966833,0.000000,0.091200,18.950333,0.000000,0.182400
22.181375,0.000000,0.091200,22.355500,0.000000,0.212800
15.215000,0.000000,0.121600,14.552000,0.000000,0.212800
17.778167,0.000000,0.091200,20.032667,0.000000,0.182400
19.027500,0.000000,0.091200,21.068357,0.000000,0.212800
20.085500,0.000000,0.121600,18.482167,0.000000,0.182400
21.460833,0.000000,0.091200,24.388286,0.000000,0.212800
15.171833,0.000000,0.091200,17.624500,0.000000,0.182400
18.045500,0.000000,0.121600,19.113857,0.000000,0.212800
23.905833,0.000000,0.060800,22.360786,0.000000,0.212800
19.190667,0.000000,0.121600,19.482750,0.000000,0.182400
20.680667,0.000000,0.091200,18.988071,0.000000,0.212800
15.107500,0.000000,0.121600,16.670000,0.000000,0.182400
16.414333,0.000000,0.091200,16.032000,0.000000,0.212800
15.152667,0.000000,0.091200,15.263167,0.000000,0.182400
16.899125,0.000000,0.091200,16.229643,0.000000,0.212800
17.069833,0.000000,0.121600,13.605429,0.000000,0.152000
22.795167,0.000000,0.091200,27.857917,0.000000,0.243200
17.929125,0.000000,0.091200,17.754786,0.000000,0.212800
21.504667,0.000000,0.121600,15.962250,0.000000,0.182400
20.437667,0.000000,0.091200,27.151857,0.000000,0.212800
14.423833,0.000000,0.091200,15.033000,0.000000,0.212800
16.774250,0.000000,0.121600,17.419357,0.000000,0.182400
16.677667,0.000000,0.091200,16.684857,0.000000,0.212800
24.627500,0.000000,0.091200,26.673333,0.000000,0.182400
23.431375,0.000000,0.091200,23.243429,0.000000,0.212800
18.790667,0.000000,0.121600,21.603083,0.000000,0.182400
16.088500,0.000000,0.091200,16.686071,0.000000,0.212800
19.978833,0.000000,0.091200,17.301786,0.000000,0.212800
24.124625,0.000000,0.091200,23.120083,0.000000,0.182400
24.300500,0.000000,0.121600,24.873857,0.000000,0.212800
17.015833,0.000000,0.091200,20.550917,0.000000,0.182400
20.166125,0.000000,0.091200,20.613643,0.000000,0.212800
16.398500,0.000000,0.121600,18.334083,0.000000,0.182400
17.354667,0.000000,0.091200,16.287071,0.000000,0.212800
13.675667,0.000000,0.091200,14.349929,0.000000,0.212800
15.441500,0.000000,0.121600,16.919583,0.000000,0.182400
18.511500,0.000000,0.091200,16.117214,0.000000,0.212800
21.256333,0.000000,0.091200,21.191917,0.000000,0.182400
17.203000,0.000000,0.121600,15.881357,0.000000,0.182400
21.292500,0.000000,0.091200,26.023500,0.000000,0.182400
24.755000,0.000000,0.091200,20.337000,0.000000,0.243200
24.689833,0.000000,0.091200,24.801857,0.000000,0.212800
30.457250,0.000000,0.091200,30.420083,0.000000,0.182400
16.745333,0.000000,0.121600,16.240643,0.000000,0.212800
18.265167,0.000000,0.091200,20.473417,0.000000,0.182400
19.035500,0.000000,0.091200,21.264071,0.000000,0.212800
18.610000,0.000000,0.121600,20.026000,0.000000,0.212800
21.126833,0.000000,0.091200,21.635357,0.000000,0.182400
19.245333,0.000000,0.091200,19.007143,0.000000,0.212800
22.171000,0.000000,0.121600,24.669917,0.000000,0.182400
20.929833,0.000000,0.091200,22.327643,0.000000,0.212800
23.456167,0.000000,0.091200,20.379333,0.000000,0.182400
19.538500,0.000000,0.091200,19.003214,0.000000,0.212800
17.274833,0.000000,0.121600,16.643833,0.000000,0.212800
23.336500,0.000000,0.060800,28.793214,0.000000,0.182400
19.088625,0.000000,0.152000,19.669071,0.000000,0.212800
23.551167,0.000000,0.060800,20.860000,0.000000,0.182400
22.893500,0.000000,0.121600,24.674357,0.000000,0.212800
19.150000,0.000000,0.091200,20.912833,0.000000,0.212800
20.340875,0.000000,0.121600,21.178000,0.000000,0.182400
20.552000,0.000000,0.091200,25.050357,0.000000,0.212800
24.433333,0.000000,0.091200,28.299750,0.000000,0.182400
21.586500,0.000000,0.091200,20.406071,0.000000,0.212800
20.887333,0.000000,0.121600,25.354333,0.000000,0.182400
28.079333,0.000000,0.060800,26.115000,0.000000,0.212800
20.042000,0.000000,0.121600,20.773583,0.000000,0.212800
25.813500,0.000000,0.091200,25.051286,0.000000,0.182400
28.878333,0.000000,0.091200,28.530643,0.000000,0.182400
22.970667,0.000000,0.091200,24.953667,0.000000,0.212800
22.623375,0.000000,0.121600,23.276714,0.000000,0.212800
25.358333,0.000000,0.091200,24.884083,0.000000,0.182400
30.946333,0.000000,0.091200,29.068143,0.000000,0.212800
17.834833,0.000000,0.121600,19.038000,0.000000,0.182400
21.603625,0.000000,0.091200,23.162714,0.000000,0.212800
22.382167,0.000000,0.091200,24.398000,0.000000,0.212800
20.324833,0.000000,0.121600,22.075167,0.000000,0.182400
21.130000,0.000000,0.091200,21.731429,0.000000,0.212800
15.669167,0.000000,0.121600,15.495083,0.000000,0.182400
