HoloWAN Recorder File (www.msytest.com)
Operator: "中国电信" NetworkType: "Unknown" SignalStrength: -115(dbm)
test_name: "xicen(01-17 21:59:55)"
Destination: "172.30.153.236:8081"
Start Time: 2026-01-17 21:59:55
End Time: 2026-01-17 23:39:59
Interval(sec): 0.1
Packet Size(byte): 500
Loss Average: 10
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
20.59,0.00,0.124800,20.59,0.00,0.166400
17.51,33.33,0.083200,17.51,0.00,0.208000
14.85,0.00,0.124800,14.85,0.00,0.208000
26.09,0.00,0.124800,26.09,0.00,0.208000
35.58,66.67,0.041600,35.58,0.00,0.208000
37.01,0.00,0.124800,37.01,20.00,0.166400
17.18,33.33,0.083200,17.18,0.00,0.208000
24.77,0.00,0.124800,24.77,0.00,0.208000
27.51,50.00,0.041600,27.51,0.00,0.208000
17.26,0.00,0.124800,17.26,0.00,0.208000
19.85,0.00,0.083200,19.85,20.00,0.166400
25.23,0.00,0.124800,25.23,0.00,0.208000
15.17,0.00,0.083200,15.17,0.00,0.208000
16.88,0.00,0.083200,16.88,40.00,0.124800
15.22,0.00,0.124800,15.22,0.00,0.291200
25.51,0.00,0.083200,25.51,0.00,0.208000
19.22,0.00,0.124800,19.22,0.00,0.166400
17.30,0.00,0.083200,17.30,0.00,0.208000
20.83,0.00,0.124800,20.83,0.00,0.208000
27.01,33.33,0.083200,27.01,0.00,0.208000
38.72,0.00,0.124800,38.72,0.00,0.208000
27.97,33.33,0.083200,27.97,0.00,0.166400
34.37,0.00,0.083200,34.37,0.00,0.208000
14.50,33.33,0.083200,14.50,0.00,0.208000
13.33,0.00,0.124800,13.33,20.00,0.166400
16.42,0.00,0.083200,16.42,0.00,0.249600
13.69,0.00,0.124800,13.69,0.00,0.166400
17.39,0.00,0.083200,17.39,0.00,0.208000
14.83,33.33,0.083200,14.83,0.00,0.208000
24.94,0.00,0.124800,24.94,0.00,0.208000
15.43,0.00,0.124800,15.43,0.00,0.208000
25.21,33.33,0.083200,25.21,0.00,0.166400
14.77,0.00,0.083200,14.77,0.00,0.208000
17.53,0.00,0.124800,17.53,0.00,0.208000
14.54,0.00,0.083200,14.54,0.00,0.208000
29.00,0.00,0.083200,29.00,20.00,0.166400
17.95,33.33,0.083200,17.95,0.00,0.208000
17.06,0.00,0.124800,17.06,0.00,0.208000
